13374
13255
13205
13188
13636
13265
13217
14132
14088
14050
13997
14312
14024
14151
13641
13518
13417
13273
13528
13175
13105
13377
13396
13418
13402
13330
13240
13461
13644
13854
13788
13694
13877
13817
14044
13463
13376
13359
13369
13253
13402
13185
13259
13210
13205
13345
13281
13516
13288
13227
13354
13300
13416
13347
13118
